pais,bioma,regiao,estado,uf,codigo_classe,tipo_supressao,tipo_supressao_simples,nivel_0_origem,classe_nivel_1,ano,area_ha,tem_desmatamento,periodo_politica,colecao_mapbiomas,unidade_medida,_camada,_arquivo_origem,_encoding_original,_data_processamento,_periodo_integracao
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2013,59.1692069702149,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2014,30.6443162292481,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2015,17.7613153808594,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2016,16.8205859191895,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2017,21.4495348999024,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2018,10.9572797729492,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2019,3.97186572875977,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2020,7.06481107177734,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2021,7.32529313964844,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2022,10.6879072998047,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2023,27.8188619995117,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Caatinga,Sudeste,Minas Gerais,MG,12,Supressão Veg. Secundária,Desmatamento Secundário,Natural,2. Non Forest Natural Formation,2024,25.6042802490234,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2000,32204.747021228,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2000,98577.3460197693,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2001,21101.945940741,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2001,60461.3278267761,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2002,21463.3100511719,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2002,75958.6052717895,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2003,23318.5833936829,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2003,98964.5837767334,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2004,23445.8231233948,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2004,98782.488259528,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2005,17573.4097685608,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2005,81597.7923663392,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2006,16748.5191990173,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2006,75008.4478797302,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2007,14523.8965515747,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2007,73071.276984619,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2008,12638.7666252319,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2008,67203.1505433472,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2009,11087.0946038452,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2009,69313.608091034,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2010,8799.72309218139,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2010,57073.7956564148,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2011,8005.51075191651,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2011,54133.5309055298,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2012,7150.20440978394,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2012,58164.8970508118,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2013,8588.48452858887,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2013,66404.3690743103,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2014,6701.48162426758,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2014,50737.3211296326,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2015,5624.70394025879,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2015,43534.777391858,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2016,5131.70467197876,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2016,36406.4125464477,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2017,4696.7073288208,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2017,33911.3078322327,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2018,4504.85940075683,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2018,26964.6733935852,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2019,5760.7779769104,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2019,37297.5649556763,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2020,5824.31756767578,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2020,39467.5289827759,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2021,5254.27522218628,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2021,43640.5951502136,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2022,4432.7923543335,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2022,38038.9667268371,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2023,7082.13250561524,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2023,52683.9495345337,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2024,5003.54147320557,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2024,45785.1497360168,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2000,9645.88394498292,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2000,30280.5935184144,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2001,6599.36709268799,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2001,20550.2374145447,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2002,7896.92777682495,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2002,26646.3328396485,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,6935.39845351563,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,40420.4404284363,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,7038.20652896728,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,39133.1895949096,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,5242.6358383667,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,32983.0456423828,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,5088.30234879761,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,31969.2039078674,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,5138.02981138305,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,31187.3238905029,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,4628.36934766235,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,30744.3783734863,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,3776.05085506592,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,30177.1070321961,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,3242.43620314331,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,27507.5299791504,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,4132.59131350709,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,30636.2115405578,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Sudeste,Minas Gerais,MG,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2012,4882.85728845826,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
