UF;Ano;Mes;Chuva_mm
AM;2011;02;406.75
AM;2011;03;337.37
AM;2011;04;458.31
AM;2011;05;175.01
AM;2011;06;86.69
AM;2011;07;36.55
AM;2011;08;50.63
AM;2011;09;46.63
AM;2011;10;151.82
AM;2011;11;196.15
AM;2011;12;137.49
AM;2011;13;2334.87
AM;2012;01;287.69
AM;2012;02;209.81
AM;2012;03;267.72
AM;2012;04;181.16
AM;2012;05;138.89
AM;2012;06;76.56
AM;2012;07;95.13
AM;2012;08;55.85
AM;2012;09;61.3
AM;2012;10;52.08
AM;2012;11;108.59
AM;2012;12;182.18
AM;2012;13;1716.96
AM;2013;01;184.39
AM;2013;02;268.01
AM;2013;03;302.07
AM;2013;04;204.28
AM;2013;05;191.09
AM;2013;06;54.98
AM;2013;07;113.94
AM;2013;08;69.64
AM;2013;09;82.3
AM;2013;10;53.35
AM;2013;11;148.22
AM;2013;12;99.94
AM;2013;13;1772.21
AM;2014;01;185.56
AM;2014;02;209.39
AM;2014;03;358.67
AM;2014;04;227.01
AM;2014;05;202.04
AM;2014;06;139.36
AM;2014;07;67.45
AM;2014;08;48.03
AM;2014;09;17.02
AM;2014;10;148.94
AM;2014;11;113.49
AM;2014;12;139.66
AM;2014;13;1856.62
AM;2015;01;184.82
AM;2015;02;133.94
AM;2015;03;217.65
AM;2015;04;127.19
AM;2015;05;146.87
AM;2015;06;81.99
AM;2015;07;53.34
AM;2015;08;14.81
AM;2015;09;9.6
AM;2015;10;41.54
AM;2015;11;96.78
AM;2015;12;60.02
AM;2015;13;1168.55
AM;2016;01;95.43
AM;2016;02;250.67
AM;2016;03;301.16
AM;2016;04;196.57
AM;2016;05;136.39
AM;2016;06;75.54
AM;2016;07;77.56
AM;2016;08;43.75
AM;2016;09;67.52
AM;2016;10;77.61
AM;2016;11;58.95
AM;2016;12;303.91
AM;2016;13;1685.06
AM;2017;01;278.11
AM;2017;02;184.2
AM;2017;03;225.54
AM;2017;04;259.35
AM;2017;05;92.08
AM;2017;06;117.21
AM;2017;07;65.94
AM;2017;08;52.3
AM;2017;09;109.44
AM;2017;10;126.02
AM;2017;11;116.96
AM;2017;12;335.22
AM;2017;13;1962.37
AM;2018;01;172.48
AM;2018;02;122.46
AM;2018;03;97.21
AM;2018;04;283.25
AM;2018;05;255.19
AM;2018;06;197.22
AM;2018;07;78.43
AM;2018;08;58.87
AM;2018;09;87.66
AM;2018;10;71.19
AM;2018;11;144.82
AM;2018;12;262.81
AM;2018;13;1831.59
AM;2019;01;262.74
AM;2019;02;282.7
AM;2019;03;283.8
AM;2019;04;311.67
AM;2019;05;341.48
AM;2019;06;87.28
AM;2019;07;116.13
AM;2019;08;63.44
AM;2019;09;125.26
AM;2019;10;164.12
AM;2019;11;140.41
AM;2019;12;231.25
AM;2019;13;2410.28
AM;2020;01;188.45
AM;2020;02;129.0
AM;2020;03;338.75
AM;2020;04;297.53
AM;2020;05;286.56
AM;2020;06;154.4
AM;2020;07;53.45
AM;2020;08;36.58
AM;2020;09;105.47
AM;2020;10;149.54
AM;2020;11;255.24
AM;2020;12;228.86
AM;2020;13;2223.83
AM;2021;01;331.03
AM;2021;02;232.28
AM;2021;03;344.6
AM;2021;04;214.18
AM;2021;05;155.34
AM;2021;06;159.15
AM;2021;07;164.37
AM;2021;08;161.93
AM;2021;09;101.53
AM;2021;10;194.43
AM;2021;11;243.93
AM;2021;12;277.97
AM;2021;13;2580.74
AM;2022;01;271.18
AM;2022;02;301.38
AM;2022;03;349.54
AM;2022;04;328.48
AM;2022;05;211.66
AM;2022;06;172.53
AM;2022;07;65.94
AM;2022;08;43.45
AM;2022;09;46.16
AM;2022;10;108.88
AM;2022;11;135.74
AM;2022;12;160.5
AM;2022;13;2195.44
AM;2023;01;191.43
AM;2023;02;211.8
AM;2023;03;255.7
AM;2023;04;182.92
AM;2023;05;177.47
AM;2023;06;73.27
AM;2023;07;48.28
AM;2023;08;19.86
AM;2023;09;28.66
AM;2023;10;53.93
AM;2023;11;104.51
AM;2023;12;244.46
AM;2023;13;1592.29
AM;2024;01;134.62
AM;2024;02;202.96
AM;2024;03;280.21
AM;2024;04;179.61
AM;2024;05;229.83
AM;2024;06;102.14
AM;2024;07;67.38
AM;2024;08;23.46
AM;2024;09;46.02
AM;2024;10;21.05
AM;2024;11;81.0
AM;2024;12;168.69
AM;2024;13;1536.97
AM;2025;01;156.55
AM;2025;02;134.15
AM;2025;03;224.22
AM;2025;04;155.62
AM;2025;05;89.59
AM;2025;06;192.04
AM;2025;07;63.84
AM;2025;08;86.16
AM;2025;09;80.48
AM;2025;10;84.33
AM;2025;11;138.9
AM;2025;12;271.19
AM;2025;13;1677.07
BA;2000;01;76.51
BA;2000;02;109.07
BA;2000;03;155.95
BA;2000;04;244.56
BA;2000;05;212.28
BA;2000;06;216.82
BA;2000;07;152.16
BA;2000;08;122.81
BA;2000;09;160.64
BA;2000;10;31.51
BA;2000;11;117.31
BA;2000;12;128.81
BA;2000;13;1728.43
BA;2001;01;85.73
BA;2001;02;42.8
BA;2001;03;178.3
BA;2001;04;93.73
BA;2001;05;138.15
BA;2001;06;193.85
BA;2001;07;153.14
BA;2001;08;193.37
BA;2001;09;154.79
BA;2001;10;166.15
BA;2001;11;30.38
BA;2001;12;105.14
BA;2001;13;1535.53
BA;2002;01;208.2
BA;2002;02;101.9
BA;2002;03;91.85
BA;2002;04;102.16
BA;2002;05;183.45
BA;2002;06;183.88
BA;2002;07;172.19
BA;2002;08;126.11
BA;2002;09;122.15
BA;2002;10;14.27
BA;2002;11;40.91
BA;2002;12;69.38
BA;2002;13;1416.45
BA;2003;01;32.53
BA;2003;02;67.61
BA;2003;03;159.59
BA;2003;04;127.93
BA;2003;05;340.79
BA;2003;06;185.14
BA;2003;07;191.21
BA;2003;08;165.97
BA;2003;09;146.47
BA;2003;10;77.96
BA;2003;11;88.61
BA;2003;12;48.4
BA;2003;13;1632.21
BA;2004;01;322.32
BA;2004;02;91.43
BA;2004;03;118.93
BA;2004;04;178.15
BA;2004;05;144.0
BA;2004;06;179.61
BA;2004;07;128.39
BA;2004;08;99.78
BA;2004;09;54.12
BA;2004;10;78.66
BA;2004;11;136.9
BA;2004;12;17.23
BA;2004;13;1549.52
BA;2005;01;100.33
BA;2005;02;263.89
BA;2005;03;141.44
BA;2005;04;205.89
BA;2005;05;148.4
BA;2005;06;183.83
BA;2005;07;107.99
BA;2005;08;77.71
BA;2005;09;52.17
BA;2005;10;29.19
BA;2005;11;118.37
BA;2005;12;54.85
BA;2005;13;1484.06
BA;2006;01;40.16
BA;2006;02;19.74
BA;2006;03;96.76
BA;2006;04;250.15
BA;2006;05;145.77
BA;2006;06;174.65
BA;2006;07;88.9
BA;2006;08;82.47
BA;2006;09;141.14
BA;2006;10;140.45
BA;2006;11;135.55
BA;2006;12;28.49
BA;2006;13;1344.23
BA;2007;01;29.3
BA;2007;02;251.51
BA;2007;03;95.48
BA;2007;04;100.0
BA;2007;05;129.74
BA;2007;06;110.69
BA;2007;07;80.8
BA;2007;08;77.62
BA;2007;09;69.68
BA;2007;10;49.6
BA;2007;11;31.47
BA;2007;12;45.84
BA;2007;13;1071.73
BA;2008;01;20.35
BA;2008;02;110.36
BA;2008;03;118.46
BA;2008;04;95.05
BA;2008;05;122.91
BA;2008;06;118.87
BA;2008;07;107.4
BA;2008;08;50.39
BA;2008;09;32.34
BA;2008;10;30.55
BA;2008;11;97.82
BA;2008;12;85.85
BA;2008;13;990.35
BA;2009;01;40.76
BA;2009;02;74.67
BA;2009;03;30.71
BA;2009;04;298.84
BA;2009;05;447.08
BA;2009;06;105.87
BA;2009;07;111.79
BA;2009;08;74.64
BA;2009;09;36.41
BA;2009;10;133.02
BA;2009;11;19.17
BA;2009;12;13.49
BA;2009;13;1386.45
BA;2010;01;75.12
BA;2010;02;28.76
BA;2010;03;130.05
BA;2010;04;341.52
BA;2010;05;128.4
BA;2010;06;93.74
BA;2010;07;336.7
BA;2010;08;89.45
BA;2010;09;53.08
BA;2010;10;72.67
BA;2010;11;22.68
BA;2010;12;87.85
BA;2010;13;1460.02
BA;2011;01;98.53
BA;2011;02;29.41
BA;2011;03;148.14
BA;2011;04;263.29
BA;2011;05;134.17
BA;2011;06;154.39
BA;2011;07;87.74
BA;2011;08;76.92
BA;2011;09;63.77
BA;2011;10;138.46
BA;2011;11;160.99
BA;2011;12;67.29
BA;2011;13;1423.1
BA;2012;01;25.53
BA;2012;02;57.76
BA;2012;03;33.06
BA;2012;04;37.42
BA;2012;05;170.93
BA;2012;06;101.78
BA;2012;07;77.51
BA;2012;08;107.56
BA;2012;09;28.85
BA;2012;10;57.34
BA;2012;11;44.33
BA;2012;12;12.08
BA;2012;13;754.15
BA;2013;01;88.38
BA;2013;02;82.27
BA;2013;03;36.87
BA;2013;04;173.36
BA;2013;05;170.83
BA;2013;06;164.96
BA;2013;07;167.98
BA;2013;08;159.65
BA;2013;09;91.86
BA;2013;10;106.5
BA;2013;11;127.71
BA;2013;12;74.79
BA;2013;13;1445.16
BA;2014;01;64.32
BA;2014;02;135.36
BA;2014;03;123.87
BA;2014;04;56.4
BA;2014;05;166.75
BA;2014;06;114.19
BA;2014;07;195.23
BA;2014;08;64.2
BA;2014;09;78.95
BA;2014;10;33.36
BA;2014;11;62.86
BA;2014;12;158.49
BA;2014;13;1253.98
BA;2015;01;47.17
BA;2015;02;100.39
BA;2015;03;52.75
BA;2015;04;122.96
BA;2015;05;187.84
BA;2015;06;214.15
BA;2015;07;107.8
BA;2015;08;84.11
BA;2015;09;20.57
BA;2015;10;19.51
BA;2015;11;11.25
BA;2015;12;17.38
BA;2015;13;985.88
BA;2016;01;197.27
BA;2016;02;55.25
BA;2016;03;57.9
BA;2016;04;55.52
BA;2016;05;108.84
BA;2016;06;79.01
BA;2016;07;73.05
BA;2016;08;119.04
BA;2016;09;53.24
BA;2016;10;77.28
BA;2016;11;79.18
BA;2016;12;39.78
BA;2016;13;995.36
BA;2017;01;30.56
BA;2017;02;94.44
BA;2017;03;88.55
BA;2017;04;114.72
BA;2017;05;139.48
BA;2017;06;119.04
BA;2017;07;122.32
BA;2017;08;41.6
BA;2017;09;88.59
BA;2017;10;30.15
BA;2017;11;57.84
BA;2017;12;64.29
BA;2017;13;991.58
BA;2018;01;55.85
BA;2018;02;54.06
BA;2018;03;76.1
BA;2018;04;111.12
BA;2018;05;103.41
BA;2018;06;104.49
BA;2018;07;45.63
BA;2018;08;55.52
BA;2018;09;25.76
BA;2018;10;49.71
BA;2018;11;78.16
BA;2018;12;87.36
BA;2018;13;847.17
BA;2019;01;19.33
BA;2019;02;24.8
BA;2019;03;111.14
BA;2019;04;72.29
BA;2019;05;76.07
BA;2019;06;92.38
BA;2019;07;98.92
BA;2019;08;92.37
BA;2019;09;66.92
BA;2019;10;36.11
BA;2019;11;37.57
BA;2019;12;48.33
BA;2019;13;776.23
BA;2020;01;78.18
BA;2020;02;42.04
BA;2020;03;101.23
BA;2020;04;131.88
BA;2020;05;135.93
BA;2020;06;77.67
BA;2020;07;106.5
BA;2020;08;79.0
BA;2020;09;44.14
BA;2020;10;30.27
BA;2020;11;58.39
BA;2020;12;12.13
BA;2020;13;897.36
BA;2021;01;70.1
BA;2021;02;39.03
BA;2021;03;22.4
BA;2021;04;135.15
BA;2021;05;52.15
BA;2021;06;66.17
BA;2021;07;127.87
BA;2021;08;79.5
BA;2021;09;21.69
BA;2021;10;44.66
BA;2021;11;160.99
BA;2021;12;217.72
BA;2021;13;1037.43
BA;2022;01;69.49
BA;2022;02;51.02
BA;2022;03;148.99
BA;2022;04;156.32
BA;2022;05;80.08
BA;2022;06;53.41
BA;2022;07;95.41
BA;2022;08;62.59
BA;2022;09;46.98
BA;2022;10;55.43
BA;2022;11;145.87
BA;2022;12;83.76
BA;2022;13;1049.35
BA;2023;01;50.16
BA;2023;02;52.68
BA;2023;03;87.53
BA;2023;04;57.77
BA;2023;05;128.18
BA;2023;06;110.09
BA;2023;07;64.48
BA;2023;08;53.0
BA;2023;09;38.23
BA;2023;10;13.26
BA;2023;11;33.64
BA;2023;12;64.49
BA;2023;13;753.51
BA;2024;01;112.42
BA;2024;02;127.36
BA;2024;03;57.94
BA;2024;04;234.92
BA;2024;05;106.79
BA;2024;06;100.31
BA;2024;07;48.9
BA;2024;08;78.31
BA;2024;09;22.55
BA;2024;10;21.52
BA;2024;11;63.02
BA;2024;12;10.61
BA;2024;13;984.65
BA;2025;01;74.36
BA;2025;02;53.78
BA;2025;03;24.23
BA;2025;04;64.76
BA;2025;05;166.57
BA;2025;06;76.11
BA;2025;07;56.89
BA;2025;08;46.68
BA;2025;09;29.33
BA;2025;10;69.1
BA;2025;11;64.21
BA;2025;12;10.52
BA;2025;13;736.54
CE;2000;01;167.08
CE;2000;02;143.64
CE;2000;03;262.07
CE;2000;04;343.38
CE;2000;05;149.74
CE;2000;06;74.89
CE;2000;07;97.44
CE;2000;08;62.92
CE;2000;09;44.69
CE;2000;10;0.41
CE;2000;11;1.39
CE;2000;12;11.81
CE;2000;13;1359.46
CE;2001;01;93.19
CE;2001;02;85.07
CE;2001;03;166.2
CE;2001;04;489.81
CE;2001;05;43.37
CE;2001;06;101.12
CE;2001;07;19.94
CE;2001;08;3.75
CE;2001;09;0.77
CE;2001;10;0.67
CE;2001;11;3.14
CE;2001;12;7.89
CE;2001;13;1014.92
CE;2002;01;280.6
CE;2002;02;56.63
CE;2002;03;289.03
CE;2002;04;340.44
CE;2002;05;154.28
CE;2002;06;99.38
CE;2002;07;55.76
CE;2002;08;9.97
CE;2002;09;0.79
CE;2002;10;2.9
CE;2002;11;4.42
CE;2002;12;3.9
CE;2002;13;1298.1
CE;2003;01;124.6
CE;2003;02;286.14
CE;2003;03;425.46
CE;2003;04;350.94
CE;2003;05;164.58
CE;2003;06;121.24
CE;2003;07;6.84
CE;2003;08;3.57
CE;2003;09;3.15
CE;2003;10;0.53
CE;2003;11;1.38
CE;2003;12;6.52
CE;2003;13;1494.95
CE;2004;01;363.32
CE;2004;02;277.25
CE;2004;03;257.78
CE;2004;04;107.73
CE;2004;05;63.11
CE;2004;06;179.8
CE;2004;07;57.18
CE;2004;08;6.77
CE;2004;09;3.67
CE;2004;10;0.3
CE;2004;11;0.46
CE;2004;12;9.35
CE;2004;13;1326.72
CE;2005;01;46.62
CE;2005;02;104.42
CE;2005;03;126.88
CE;2005;04;163.54
CE;2005;05;245.02
CE;2005;06;142.2
CE;2005;07;37.16
CE;2005;08;6.51
CE;2005;09;1.21
CE;2005;10;0.66
CE;2005;11;1.83
CE;2005;12;29.58
CE;2005;13;905.63
CE;2006;01;65.04
CE;2006;02;153.85
CE;2006;03;267.15
CE;2006;04;385.84
CE;2006;05;267.9
CE;2006;06;149.75
CE;2006;07;35.21
CE;2006;08;13.02
CE;2006;09;9.24
CE;2006;10;3.49
CE;2006;11;9.47
CE;2006;12;25.63
CE;2006;13;1385.59
CE;2007;01;53.43
CE;2007;02;297.42
CE;2007;03;273.87
CE;2007;04;260.58
CE;2007;05;146.58
CE;2007;06;76.1
CE;2007;07;29.46
CE;2007;08;1.03
CE;2007;09;1.42
CE;2007;10;0.37
CE;2007;11;0.94
CE;2007;12;49.45
CE;2007;13;1190.65
CE;2008;01;149.94
CE;2008;02;43.17
CE;2008;03;265.52
CE;2008;04;322.12
CE;2008;05;208.06
CE;2008;06;60.36
CE;2008;07;18.8
CE;2008;08;31.03
CE;2008;09;0.15
CE;2008;10;3.48
CE;2008;11;5.73
CE;2008;12;6.96
CE;2008;13;1115.32
CE;2009;01;125.77
CE;2009;02;175.22
CE;2009;03;300.58
CE;2009;04;397.06
CE;2009;05;288.66
CE;2009;06;143.2
CE;2009;07;132.24
CE;2009;08;27.81
CE;2009;09;2.31
CE;2009;10;5.55
CE;2009;11;2.81
CE;2009;12;16.92
CE;2009;13;1618.13
CE;2010;01;70.27
CE;2010;02;52.26
CE;2010;03;114.98
CE;2010;04;227.42
CE;2010;05;140.16
CE;2010;06;28.26
CE;2010;07;26.1
CE;2010;08;1.28
CE;2010;09;0.34
CE;2010;10;2.93
CE;2010;11;5.42
CE;2010;12;57.52
CE;2010;13;726.94
CE;2011;01;320.03
CE;2011;02;233.35
CE;2011;03;220.57
CE;2011;04;267.68
CE;2011;05;151.57
CE;2011;06;88.91
CE;2011;07;87.16
CE;2011;08;21.24
CE;2011;09;0.62
CE;2011;10;28.54
CE;2011;11;14.61
CE;2011;12;6.69
CE;2011;13;1440.97
CE;2012;01;42.89
CE;2012;02;141.62
CE;2012;03;199.84
CE;2012;04;93.14
CE;2012;05;71.24
CE;2012;06;85.98
CE;2012;07;6.13
CE;2012;08;1.33
CE;2012;09;0.59
CE;2012;10;7.85
CE;2012;11;3.79
CE;2012;12;9.15
CE;2012;13;663.55
CE;2013;01;40.65
CE;2013;02;89.47
CE;2013;03;65.2
CE;2013;04;160.23
CE;2013;05;133.12
CE;2013;06;142.27
CE;2013;07;84.1
CE;2013;08;10.14
CE;2013;09;9.5
CE;2013;10;6.23
CE;2013;11;12.73
CE;2013;12;14.28
CE;2013;13;767.92
CE;2014;01;58.12
CE;2014;02;108.71
CE;2014;03;158.43
CE;2014;04;205.63
CE;2014;05;156.05
CE;2014;06;36.72
CE;2014;07;21.07
CE;2014;08;1.69
CE;2014;09;9.58
CE;2014;10;7.06
CE;2014;11;12.76
CE;2014;12;14.46
CE;2014;13;790.28
CE;2015;01;44.93
CE;2015;02;131.05
CE;2015;03;229.16
CE;2015;04;206.83
CE;2015;05;46.05
CE;2015;06;44.96
CE;2015;07;62.86
CE;2015;08;7.97
CE;2015;09;3.15
CE;2015;10;0.54
CE;2015;11;0.81
CE;2015;12;21.87
CE;2015;13;800.18
CE;2016;01;225.29
CE;2016;02;129.54
CE;2016;03;183.89
CE;2016;04;183.21
CE;2016;05;79.36
CE;2016;06;30.47
CE;2016;07;5.89
CE;2016;08;3.68
CE;2016;09;2.79
CE;2016;10;0.58
CE;2016;11;2.65
CE;2016;12;25.26
CE;2016;13;872.61
CE;2017;01;81.27
CE;2017;02;166.39
CE;2017;03;288.85
CE;2017;04;153.41
CE;2017;05;82.14
CE;2017;06;52.52
CE;2017;07;33.71
CE;2017;08;5.55
CE;2017;09;1.42
CE;2017;10;4.54
CE;2017;11;22.93
CE;2017;12;33.39
CE;2017;13;926.12
CE;2018;01;78.96
CE;2018;02;169.85
CE;2018;03;161.55
CE;2018;04;154.43
CE;2018;05;145.54
CE;2018;06;30.89
CE;2018;07;58.38
CE;2018;08;10.55
CE;2018;09;2.06
CE;2018;10;4.02
CE;2018;11;14.69
CE;2018;12;99.06
CE;2018;13;929.98
CE;2019;01;153.72
CE;2019;02;205.24
CE;2019;03;230.14
CE;2019;04;228.58
CE;2019;05;140.52
CE;2019;06;102.36
CE;2019;07;41.4
CE;2019;08;10.01
CE;2019;09;3.59
CE;2019;10;3.86
CE;2019;11;1.65
CE;2019;12;36.13
CE;2019;13;1157.2
CE;2020;01;135.17
CE;2020;02;199.71
CE;2020;03;226.33
CE;2020;04;288.75
CE;2020;05;180.73
CE;2020;06;87.96
CE;2020;07;58.16
CE;2020;08;0.11
CE;2020;09;2.69
CE;2020;10;6.09
CE;2020;11;12.52
CE;2020;12;13.68
CE;2020;13;1211.9
CE;2021;01;86.42
CE;2021;02;79.96
CE;2021;03;237.34
CE;2021;04;148.63
CE;2021;05;141.95
CE;2021;06;42.53
CE;2021;07;31.38
CE;2021;08;1.14
CE;2021;09;1.08
CE;2021;10;7.84
CE;2021;11;4.33
CE;2021;12;25.12
CE;2021;13;807.72
CE;2022;01;177.04
CE;2022;02;74.99
CE;2022;03;373.44
CE;2022;04;265.79
CE;2022;05;203.22
CE;2022;06;111.11
CE;2022;07;53.14
CE;2022;08;15.15
CE;2022;09;1.77
CE;2022;10;2.08
CE;2022;11;12.07
CE;2022;12;9.91
CE;2022;13;1299.71
CE;2023;01;144.81
CE;2023;02;191.25
CE;2023;03;313.61
CE;2023;04;153.73
CE;2023;05;68.87
CE;2023;06;37.86
CE;2023;07;12.43
CE;2023;08;8.68
CE;2023;09;2.45
CE;2023;10;1.48
CE;2023;11;10.01
CE;2023;12;50.95
CE;2023;13;996.13
CE;2024;01;34.66
CE;2024;02;257.63
CE;2024;03;258.9
CE;2024;04;267.97
CE;2024;05;215.14
CE;2024;06;129.59
CE;2024;07;13.56
CE;2024;08;0.08
CE;2024;09;0.06
CE;2024;10;0.03
CE;2024;11;2.29
CE;2024;12;29.07
CE;2024;13;1208.98
CE;2025;01;115.22
CE;2025;02;258.83
CE;2025;03;185.2
CE;2025;04;189.5
CE;2025;05;60.62
CE;2025;06;107.95
CE;2025;07;50.57
CE;2025;08;15.37
CE;2025;09;1.81
CE;2025;10;0.19
CE;2025;11;0.72
CE;2025;12;6.39
CE;2025;13;992.37
DF;2000;01;241.66
DF;2000;02;202.83
DF;2000;03;219.03
DF;2000;04;73.67
DF;2000;05;2.69
DF;2000;06;0.0
DF;2000;07;4.17
DF;2000;08;38.19
DF;2000;09;96.48
DF;2000;10;101.41
DF;2000;11;291.95
DF;2000;12;280.77
DF;2000;13;1552.85
DF;2001;01;127.34
DF;2001;02;121.09
DF;2001;03;255.18
DF;2001;04;46.06
DF;2001;05;36.42
DF;2001;06;0.45
DF;2001;07;1.57
DF;2001;08;27.0
DF;2001;09;66.15
DF;2001;10;143.04
DF;2001;11;276.76
DF;2001;12;228.03
DF;2001;13;1329.09
DF;2002;01;208.01
DF;2002;02;195.73
DF;2002;03;169.02
DF;2002;04;51.47
DF;2002;05;20.77
DF;2002;06;0.0
DF;2002;07;1.78
DF;2002;08;6.05
DF;2002;09;71.76
DF;2002;10;64.91
DF;2002;11;169.37
DF;2002;12;265.54
DF;2002;13;1224.41
DF;2003;01;283.71
DF;2003;02;147.72
DF;2003;03;251.06
DF;2003;04;88.89
DF;2003;05;22.93
DF;2003;06;0.81
DF;2003;07;0.0
DF;2003;08;25.68
DF;2003;09;23.33
DF;2003;10;92.74
DF;2003;11;188.87
DF;2003;12;165.32
DF;2003;13;1291.06
DF;2004;01;430.96
DF;2004;02;393.8
DF;2004;03;245.86
DF;2004;04;142.13
DF;2004;05;21.5
DF;2004;06;0.27
DF;2004;07;4.06
DF;2004;08;0.36
DF;2004;09;0.83
DF;2004;10;131.83
DF;2004;11;152.96
DF;2004;12;240.66
DF;2004;13;1765.22
DF;2005;01;216.53
DF;2005;02;182.42
DF;2005;03;352.27
DF;2005;04;51.45
DF;2005;05;17.81
DF;2005;06;2.8
DF;2005;07;0.0
DF;2005;08;18.72
DF;2005;09;39.85
DF;2005;10;31.58
DF;2005;11;215.48
DF;2005;12;263.6
DF;2005;13;1392.51
DF;2006;01;116.68
DF;2006;02;196.53
DF;2006;03;194.06
DF;2006;04;135.64
DF;2006;05;41.15
DF;2006;06;0.94
DF;2006;07;1.74
DF;2006;08;6.31
DF;2006;09;96.06
DF;2006;10;317.24
DF;2006;11;233.32
DF;2006;12;293.73
DF;2006;13;1633.4
DF;2007;01;281.55
DF;2007;02;279.33
DF;2007;03;52.55
DF;2007;04;90.74
DF;2007;05;7.39
DF;2007;06;5.44
DF;2007;07;0.47
DF;2007;08;8.5
DF;2007;09;0.17
DF;2007;10;43.88
DF;2007;11;209.92
DF;2007;12;217.13
DF;2007;13;1197.07
DF;2008;01;238.38
DF;2008;02;227.02
DF;2008;03;187.04
DF;2008;04;219.9
DF;2008;05;61.84
DF;2008;06;37.43
DF;2008;07;4.32
DF;2008;08;12.65
DF;2008;09;50.47
DF;2008;10;36.62
DF;2008;11;129.87
DF;2008;12;259.84
DF;2008;13;1465.38
DF;2009;01;207.21
DF;2009;02;151.77
DF;2009;03;163.25
DF;2009;04;191.81
DF;2009;05;45.31
DF;2009;06;4.02
DF;2009;07;21.88
DF;2009;08;77.23
DF;2009;09;52.45
DF;2009;10;217.8
DF;2009;11;156.26
DF;2009;12;284.6
DF;2009;13;1573.59
DF;2010;01;131.25
DF;2010;02;92.49
DF;2010;03;221.01
DF;2010;04;100.01
DF;2010;05;8.78
DF;2010;06;3.96
DF;2010;07;0.01
DF;2010;08;8.49
DF;2010;09;10.83
DF;2010;10;133.0
DF;2010;11;200.59
DF;2010;12;289.3
DF;2010;13;1199.72
DF;2011;01;178.15
DF;2011;02;160.84
DF;2011;03;259.15
DF;2011;04;43.13
DF;2011;05;6.18
DF;2011;06;5.53
DF;2011;07;0.0
DF;2011;08;0.03
DF;2011;09;3.54
DF;2011;10;212.65
DF;2011;11;228.56
DF;2011;12;305.69
DF;2011;13;1403.45
DF;2012;01;275.27
DF;2012;02;125.02
DF;2012;03;144.87
DF;2012;04;104.81
DF;2012;05;41.89
DF;2012;06;10.39
DF;2012;07;1.41
DF;2012;08;0.14
DF;2012;09;29.01
DF;2012;10;94.59
DF;2012;11;313.63
DF;2012;12;144.84
DF;2012;13;1285.87
DF;2013;01;328.96
DF;2013;02;100.71
DF;2013;03;179.6
DF;2013;04;75.72
DF;2013;05;23.88
DF;2013;06;13.93
DF;2013;07;0.1
DF;2013;08;0.1
DF;2013;09;33.84
DF;2013;10;91.1
DF;2013;11;174.34
DF;2013;12;245.14
DF;2013;13;1267.42
DF;2014;01;70.53
DF;2014;02;100.27
DF;2014;03;229.48
DF;2014;04;169.83
DF;2014;05;3.1
DF;2014;06;4.3
DF;2014;07;3.32
DF;2014;08;0.12
DF;2014;09;22.86
DF;2014;10;66.64
DF;2014;11;187.68
DF;2014;12;183.38
DF;2014;13;1041.51
DF;2015;01;67.74
DF;2015;02;161.11
DF;2015;03;194.4
DF;2015;04;159.1
DF;2015;05;22.3
DF;2015;06;0.4
DF;2015;07;0.84
DF;2015;08;0.87
DF;2015;09;23.13
DF;2015;10;88.12
DF;2015;11;153.85
DF;2015;12;163.33
DF;2015;13;1035.19
DF;2016;01;390.61
DF;2016;02;114.73
DF;2016;03;165.01
DF;2016;04;7.99
DF;2016;05;7.59
DF;2016;06;0.18
DF;2016;07;0.0
DF;2016;08;13.25
DF;2016;09;31.93
DF;2016;10;122.26
DF;2016;11;237.37
DF;2016;12;146.74
DF;2016;13;1237.66
DF;2017;01;143.33
DF;2017;02;212.54
DF;2017;03;133.6
DF;2017;04;58.57
DF;2017;05;37.07
DF;2017;06;0.15
DF;2017;07;0.14
DF;2017;08;0.22
DF;2017;09;11.24
DF;2017;10;48.31
DF;2017;11;231.38
DF;2017;12;215.34
DF;2017;13;1091.89
DF;2018;01;170.08
DF;2018;02;201.5
DF;2018;03;100.66
DF;2018;04;122.05
DF;2018;05;23.38
DF;2018;06;0.02
DF;2018;07;0.0
DF;2018;08;16.74
DF;2018;09;40.51
DF;2018;10;132.17
DF;2018;11;268.93
DF;2018;12;178.35
DF;2018;13;1254.39
DF;2019;01;70.15
DF;2019;02;181.7
DF;2019;03;212.26
DF;2019;04;139.59
DF;2019;05;37.83
DF;2019;06;2.91
DF;2019;07;0.62
DF;2019;08;0.0
DF;2019;09;7.39
DF;2019;10;59.35
DF;2019;11;147.36
DF;2019;12;187.53
DF;2019;13;1046.69
DF;2020;01;249.61
DF;2020;02;255.05
DF;2020;03;229.64
DF;2020;04;145.81
DF;2020;05;18.24
DF;2020;06;1.38
DF;2020;07;1.21
DF;2020;08;0.12
DF;2020;09;16.91
DF;2020;10;140.4
DF;2020;11;121.1
DF;2020;12;144.94
DF;2020;13;1324.41
DF;2021;01;122.66
DF;2021;02;330.51
DF;2021;03;86.7
DF;2021;04;65.36
DF;2021;05;1.24
DF;2021;06;15.87
DF;2021;07;4.82
DF;2021;08;15.58
DF;2021;09;15.26
DF;2021;10;128.47
DF;2021;11;244.88
DF;2021;12;272.45
DF;2021;13;1303.8
DF;2022;01;178.18
DF;2022;02;191.83
DF;2022;03;60.17
